date,source,review,new_reviews,rating,sentiment,review_len,word_count
2018,tripadvisor,"Datang ke singapore untuk mengunjungi sanak saudara dan menyempatkan waktu ke universal studio di hari sabtu. Sangat ramai sesak namun loket tiket di handle dengan baik sehingga antrian tidak terlalu panjang.Antrian yg sangat panjang adalah wahana di dalamnya dan sejauh ini wahana terbaik yg di mainkan adalah transformers the ride.Tidak di rekomendasikan datang ke sini pada hari weekend, sangat ramai dan anda akan menghabiskan waktu dalam hitungan jam hanya untuk mengantri wahana yg durasinya tidak sampai 10 menit.",singapore unjung sanak saudara universal studio ramai sesak loket tiket handle antri panjangantrian wahana dalam wahana main transformers ridetidak rekomendasi weekend ramai habis dalam hitung jam antri wahana durasi 10 menit,8,positive,225,31
2017,tripadvisor,"Ada beragam pilihan wahana yang dapat dikunjungi. Masing-masing memiliki tema tersendiri. Ada beberapa wahana yang antriannya cukup panjang seperti Transformers. Namun sangat layak untuk diperjuangkan. Hampir semua spot dapat dijadikan tempat berfoto. Selain itu banyak toko yang menjual merchandise original. Jika lapar, ada berbagai pilihan tempat makan. Terdapat pula toko yang menjual aneka permen dan coklat. Jangan lupa berfoto di depan globe nya.",agam pilih wahana kunjung masingmasing tema wahana antri transformers layak juang hampir spot foto toko jual merchandise original lapar pilih makan toko jual aneka permen coklat lupa foto globe,8,positive,193,29
2018,tripadvisor,"Mengunjungi Universal Studios di Singapura untuk yg ke sekian kalinya, tidak membosankan karena tersedia wahana yang cukup banyak dan menyenangkan, apalagi anak-anak kami sangat senang jika ke sana.Menjangkau tempat ini tidaklah sulit, dari Vivo City bisa menggunakan kereta (Sentosa Express) menuju pulau Sentosa.",unjung universal studios singapura bosan sedia wahana senang anakanak senang sanamenjangkau sulit vivo city kereta sentosa express tuju pulau sentosa,8,positive,149,20
2017,tripadvisor,"Datang ke tempat ini sangat2 membuat saya menjadi rileks. Maksudnya, saya sangat bisa menikmati wahana2 dan show disana untuk menghilangkan stress saya",sangat2 rileks maksud nikmat wahana2 hilang stress,10,positive,50,7
2018,tripadvisor,I love this country so much . Ini pertama kali saya dan teman teman  sy ke singapur walaupun cuaca ny panas banget tapi tetap ngak bisa berhenti bilang kalau negara ini benar2 bagus dan bersih . Banyak tempat yang kami kunjungi salah satunya universal studio singapore ini . Dan menu makanan yang mall mall jg enak yah walaupun kata sy lumayan mahal . Belum kesampaian nyobain street food nya disini 😝😝 anyway  kemaren  ada coba makan di kfc ternyata rasanya beda hihihi sedikit lebih asin ketimbang yang di indonesia . Dan ngak akan lupa sama kejadian ketinggalan sepatu saya waktu foto foto di haji lane 😭,love country teman teman singapur cuaca ny panas banget ngak henti bilang negara benar2 bagus bersih kunjung salah universal studio singapore menu makan mall mall enak yah lumayan mahal nyobain street food julur lidah tutup mata julur lidah tutup mata coba makan kfc nyata beda hihihi asin ketimbang indonesia ngak lupa sepatu foto foto haji lane menang,8,positive,353,57
2018,tripadvisor,"universal studio singapore adalah tempat untuk berlibur impian bagi travelers baru seperti saya, karena universal studio merupakan tempat rekreasi favorite di asia tenggara. wahana yang banyak yang membuat pengunjung betah berlama lama disana. saya sangat menikmati liburan di singapore, ini adalah pertama kali saya pergi keluar negri. saya sangat senang berlibur di singapore, karena disana sangat bersih dan sangat disiplin karena peraturan disana sangat ketat",universal studio singapore libur impi travelers universal studio rupa rekreasi favorite asia tenggara wahana unjung betah nikmat libur singapore pergi keluar negri senang libur singapore bersih disiplin atur ketat,10,positive,213,29
2018,tripadvisor,Bagus tempatnya nyaman dan memang bagus untuk pergi bersama teman teman kerja dan cukup berkesan perjalan ini,bagus nyaman memang bagus pergi teman teman kerja kesan jalan,8,positive,61,10
2017,tripadvisor,"lokasi lumayan jauh dari pusat kota, namun bisa diakses dengan MRT kemudian dilanjutkan dengan naik bus. tempatnya sangat nyaman untuk bermain dan berkumpul bersama keluarga. USS juga menjadi salah satu maskot dan wisata yang wajib dikumjungi jika berkunjung ke Singapore",lokasi lumayan pusat kota akses mrt bus nyaman main kumpul keluarga uss salah maskot wisata wajib dikumjungi kunjung singapore,8,positive,126,19
2017,tripadvisor,"Wort it banget masuk ke wahana universal studio.Banyak atraksi permainan dan petualangan di dalamnya.Sayangnya ga ke sampean ke sea world,gara2 beli tiket online n mesti dituker dengan tiket fisik sebelum jam 4/5 sore(lupa).",wort banget masuk wahana universal studiobanyak atraksi main tualang dalamnyasayangnya sampean sea gara2 beli tiket online mesti dituker tiket fisik jam 4 5 sorelupa,10,neutral,165,24
2018,tripadvisor,"Awalnya saya sempat khawatir karena saya sendirian ke sini. Namun ternyata karena saya sendiri, saya jadi bisa lebih cepat naik ke beberapa wahana karena jalur single rider. Tidak hanya wahananya yang seru, banyak sekali tempat berfoto yang bagus di sini. Tapi sebelum pergi, lebih baik mengecek ramalan cuaca dan waktu kunjungan (apakah di hari yang ramai atau tidak).",awal khawatir nyata cepat wahana jalur single rider wahana seru foto bagus pergi ecek ramal cuaca kunjung ramai,8,positive,111,18
2018,tripadvisor,"ini adalah salah satu theme park yg terkenal yaitu UNIVERSAL STUDIO, di dalam banyak sekali permainan menarik sprti untuk remaja maupun anak-anak, tempatnya agak panas karna open space, makanan d sni agak mahal jdnya di sarankan untuk makan dlu dan membawa minuman botol utk bsa di refil.",salah theme park kenal universal studio dalam main tarik remaja anakanak agak panas open space makan agak mahal jdnya saran makan bawa minum botol refil,10,neutral,152,25
2018,tripadvisor,"kedua kalinya berkunjung ke USS, pertama kali dengan pasangan di November 2015, dan yang baru saja di 27 Juli 2018 dengan sahabat baik.Oke, langsung saja, karena kami ala backpakers jadi hemat itu nomor 1, tentu saja kami membawa botol minum kosong ( karena tidak diijinkan membawa makanan & minuman dari luar ) supaya dapat kami isi di dalam. Hampir semua wahana kami naiki, karena kami sampai di USS dari belum buka, hingga sore hari, jadi kami memiliki banyak waktu disana. Tujuan utama kami ke USS yang sebenarnya adalah Minion Store + berfoto-foto ria dengan Gru & the minions.Cuaca saat itu sedang cerah, panas, terik, jadi satu deh, untung kami berdua membawa cadangan baju ganti karena saat itu baju yang kami pakai sudah basah dengan keringat.",kunjung uss pasang november 2015 27 juli 2018 sahabat baikoke ala backpakers hemat nomor 1 bawa botol minum kosong diijinkan bawa makan minum isi dalam hampir wahana uss buka hingga sore tuju utama uss benar minion store foto foto ria gru minionscuaca cerah panas terik deh untung bawa cadang baju ganti baju pakai basah keringat,10,positive,329,55
2018,tripadvisor,"Kesini lagi..ga akan pernah bosan..selalu seru. Tapi agustus ini bulan ramai..banyak tourist dari china yang tengah musim liburan. Saran saya kalo lagi musim ramai beli tiket express aja..lebih mahal..iya betul..tapi bayangkan anda bisa menghemat satu-dua jam dalam satu wahana..ini benerran. Yang lain antri 1.5 jam, express dengan jalur khusus hanya butuh 15 menit..jadi bisa explore lebih banyak. Soal permainan universal lebih banyak yang ekstrem ketimbang mainan balita...mainan anak paling show sesame street, madagascar, shrek dan wahana roll coaster di far far away, atau di permainan anak di jurrasic..kalo dewasa bakal lelah karena jejeritan dengan permainan yg nguji adrenalin..ypu must try cylon😁😁. Banyak pilihan makanan..keran minum gratis banyak..jangan lupa bawa wadah minuman..lumayan hemat 35 rb utk air mineral...😊😊",kesini bosan seru agustus ramai tourist china musim libur saran musim ramai beli tiket express mahal iya bayang hemat satudua jam dalam wahana benerran antri 15 jam express jalur butuh 15 menit explore main universal ekstrem ketimbang main balita main anak sesame street madagascar shrek wahana roll coaster main anak jurrasic dewasa lelah jejeritan main nguji adrenalin ypu cylon seringai seringai pilih makan keran minum gratis lupa bawa wadah minum lumayan hemat 35 rb air mineral blush blush,8,positive,495,78
2018,tripadvisor,Kesan pertama melihat USS sangatlah takjub. dengan area yg sangat luas untuk area permainan. untuk kesini... siapkan uang yang cukup banyak. tiket masuknya cukup mahal kisaran 750rb s.d 1jt. blm untuk beli minum dan makanannya....,kesan lihat uss takjub area luas area main kesini uang tiket masuk mahal kisar 750 rb sd 1 jt beli minum makan,10,positive,110,22
2018,tripadvisor,Kalau pergi ke Singapore jangan lewatkan pergi ke Universal Studio Singapore yang berada di Sentosa di sini banyak wahana yang bisa dinikmati bersama keluarga di jamin puas meski harus antri tapi tak perlu khawatir. Antrinya masih tahap yang wajar bisa kita rasakan sensasi transformer yang bakal membuat anda ketagihan dan masih banyak wahana lainnya rollling coaster bagi penikmat adrenalisn rush,pergi singapore pergi universal studio singapore sentosa wahana nikmat keluarga jamin puas antri khawatir antri tahap wajar sensasi transformer tagih wahana rollling coaster nikmat adrenalisn rush,10,positive,196,26
2018,tripadvisor,"siapa yang tidak tahu  uss, dengan fasilitas lengkap dan juga berkualitas cocok menjadi destinasi tujuan wisata anda di singapore, dengan harga tiket  lumayan tentu worth it dengan fasilitas dan aktraksi yang didapat ya, luangkan wkt anda min 1 harian disini dan jg bisa beli tiket antri antre atas express line dengan merogoh kantong lebih dlm lagi ya. makanan sangat lengkap disini, hampir semua menu tersedia dari asian, Malaysia, indian food tersedia di uss, bagi pengunjung manula dan anak2 bisa juga menyewa stroller di depan pintu masuk ya. juga jgn lupa mempir ke pantai dan mal vivo yg bisa dijangkau dengan monorail saja dan free tentunya. jangan lupa bawa topi ya jika cuaca agak panas dan membuat anda sering kali haus, namun di tiap pojok tersedia minuman ringan dan snack yang lengkap. ok selamat berlibur ya. salam...",uss fasilitas lengkap kualitas cocok destinasi tuju wisata singapore harga tiket lumayan worth fasilitas aktraksi iya luang min 1 beli tiket antri antre express rogoh kantong dlm iya makan lengkap hampir menu sedia asi malaysia indian food sedia uss unjung manula anak2 sewa stroller pintu masuk iya lupa pir pantai mal vivo jangkau monorail free lupa bawa topi iya cuaca agak panas haus pojok sedia minum ringan snack lengkap selamat libur iya salam,10,positive,450,73
2017,tripadvisor,di uss bagus banget..wahana nya menegangkan.. yang gak punya cukup nyali buat naikin wahana nya sayang banget..banyak spot bagus untuk foto.,uss bagus banget wahana tegang nyali naikin wahana sayang banget spot bagus foto,10,positive,80,13
2018,tripadvisor,"Wajib dikunjungi jk kesingapore, buat melepas penat, tempat bermain, tempat uji nyali yang suka tantangan naik roller coaster",wajib kunjung jk kesingapore lepas penat main uji nyali suka tantang roller coaster,10,positive,83,13
2017,tripadvisor,"Dua kali ke Universal studio singapore ini, dan masih ingin kesana lagi. Keren banget, Antri berjam-jam terbayarkan dengan wahana yang keren banget.Sayang sekali, terakhir kesana hujan lebat dan petir sehingga wahana banyak yang stop, jadi merasa rugi :(( Tapi tetap suka banget sih disana. Nabung lagi nanti supaya bisa kesana lagi",universal studio singapore kesana keren banget antri berjamjam bayar wahana keren bangetsayang kesana hujan lebat petir wahana rugi cemberut sedih andry cemberut suka banget sih nabung kesana,10,positive,191,27
2018,tripadvisor,"Setelah sekian lama berencana akhirnya kami tiba juga di universal studio singapura,  dengan 2 anak perempuan saya tentunya yang langsung heboh gembira bukan kepalang melihat berbagai tokoh2 kartun idolanya. Tidak ada yang kurang untuk setiap arena bermain ataupun pertunjukannya,  selain restorannya yang kurang cocok mungkin untuk lidah kami.",rencana universal studio singapura 2 anak perempuan heboh gembira kepalang lihat tokoh2 kartun idola arena main restoran cocok mungkin lidah,10,positive,140,20
2017,tripadvisor,"Selain belanja, ke Singapore itu ya bermain di Universal Studios. Banyak banget wahana menarik dengan landscape theme park yang memukau. Wajib banget dateng kesini. Disarankan weekday agar tidak terlalu penuh.",belanja singapore iya main universal studios banget wahana tarik landscape theme park pukau wajib banget dateng kesini saran weekday penuh,10,positive,138,20
2018,tripadvisor,"Wahana wahana yang ada di dalam Universal Studios Singapore ini wajib dicoba semua. Semuanya bagus2, apalagi Transformers, Mumy, dan Jurassic Park...",wahana wahana dalam universal studios singapore wajib coba bagus2 transformers mumy jurassic park,10,positive,97,13
2017,tripadvisor,"Banyak wahana permainan, banyak juga hiburannya dengan talent yg bagus2. Banyak spot foto. Cocok untuk liburan bersama keluarga, teman, ataupun acara kantor.",wahana main hibur talent bagus2 spot foto cocok libur keluarga teman kantor,10,positive,75,12
2018,tripadvisor,"Saya mengunjungi USS bersama putri saya, kami berdua tiba pagi hari sehingga mempunyai banyak waktu untuk bermain. Kami menggunakan e-tiket dan proses masuk tinggal scan tiket dari HP, sangat mudah! Semua permainan sangat menyenangkan, waktu antrian juga tertera di setiap pintu masuk permainan. Kami sengaja memilih hari sabtu karena anda dapat menikmati parade dan kembang api. Handphone saya sempat tertinggal dan saya lupa. Kemudian saya ke bagian lost & found dan staff disana membantu menghubungi nomor saya itu. Sampai akhirnya diangkat dan saya mendapatkannya kembali handphone saya setelah verifikasi kepemilikan. Sungguh sangat aman dan baik tempat ini. Tempat untuk minum pun banyak tersebar di dalam area ini. Restoran dan tempat makan pun sangat bervariatif.",unjung uss putri pagi main e tiket proses masuk scan tiket hp mudah main senang antri tera pintu masuk main sengaja pilih nikmat parade kembang api handphone lupa lost staff bantu hubung nomor angkat handphone verifikasi sungguh aman minum sebar dalam area restoran makan variatif,10,positive,280,45
