Lorrainna,Diulas: 1 Des 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Resor mandiri dengan semua yang Anda butuhkan di bawah matahari. Kebersihan adalah sesuatu yang diinginkan tetapi sekali lagi itu di sebelah pantai sehingga pasir ada di mana-mana termasuk tempat tidur. Fantastis untuk anak-anak dan orang dewasa. Layanan hebat. Makanan cukup layak, dan lebih baik pergi ke pusat perbelanjaan terdekat untuk makan enak. Namun akan kembali!"
Khairunnisa,Diulas: 1 Des 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Merayakan ulang tahun putri saya di Shangri-La dan mendapat upgrade gratis ke Panoramic Room dan kue gratis. Shangri-La bahkan menyediakan tes ART gratis setiap hari yang memungkinkan kita menikmati layanan bersantap di hotel maupun di Sentosa. Terima kasih atas layanan yang luar biasa. Kami pasti akan kembali.
gun fon,Diulas: 1 Des 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Memang hotel bintang 5! Rekomendasikan untuk keluarga dengan anak-anak karena Anda hanya perlu menginap di hotel tanpa pergi ke tempat lain. Begitu banyak kegiatan untuk anak-anak! Pantai, kolam renang, taman bermain dalam ruangan, seni &amp; kerajinan! Makanan di restorannya enak. Stafnya profesional &amp; ramah!"
Sumarto,Diulas: 1 Des 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Pengalaman staycation terbaik di Singapura. sayang sekali banyak tanggal yang diblokir saat liburan sekolah.
gun fon,Diulas: 30 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Menginap yang luar biasa untuk keluarga. Kamar yang luas dengan bak mandi. Dengan pantai, kolam renang & taman bermain dalam ruangan anak-anak benar-benar menikmati diri mereka sendiri. Terima kasih hotel untuk mengatur balon & kue untuk perayaan ulang tahun anak saya. Staf sangat ramah."
Xinlei,Diulas: 30 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Sangat menyenangkan untuk anak-anak. Upgrade ke kamar dengan tempat tidur sofa, yang sangat luas."
NUR AINNIZA,Diulas: 29 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Pasti tempat untuk orang tua dan anak-anak. Kita semua memiliki waktu yang menakjubkan. Pasti akan kembali lagi!
NUR AINNIZA,Diulas: 29 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Kami bersenang-senang! Anak saya sangat menikmati kolam renang dan pantai.
Lynn,Diulas: 29 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Layanan sangat baik! Anak saya suka banget staycation ini. Kami akan kembali lagi!
Chin Eng,Diulas: 28 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Pengalaman hebat dan lancar untuk memesan paket staycation dengan Klook.
Nur Hanizah,Diulas: 27 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Pemandangan yang sangat bagus. staf yang luar biasa! akan senang tinggal di sini lagi!
Wen Chien Amanda,Diulas: 27 Nov 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,Fasilitas anak-anak yang luar biasa dan bagus untuk staycation keluarga!
Shelley,Diulas: 26 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Layanan sempurna di semua titik sentuh. Anak-anak benar-benar menikmati diri mereka sendiri selama menginap. Klub anak-anak, pantai dan kegiatan, kolam renang menyenangkan dan menyenangkan tidak hanya untuk anak-anak tetapi juga orang dewasa. Makanan di Silver Shell dapat ditingkatkan tetapi Nasi Gorengnya enak. Trapizza menyajikan pizza yang sangat enak juga."
ziling,Diulas: 26 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Sangat ramah anak. Memiliki pantai sendiri dan beberapa jenis kolam renang .. bahkan menyediakan jaket pelampung untuk anak-anak dan memiliki bola untuk anak-anak bermain di kolam renang. Sarapannya luar biasa dan layanannya juga bagus .. pasti akan kembali lagi
CHIEW EE,Diulas: 24 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Staycation ke 3 kami di rasa Sentosa, kali ini kami booking 2 malam. Sangat menyenangkan memiliki teman-teman yang bergabung bersama!"
Shirley,Diulas: 23 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Pengalaman menginap yang luar biasa dengan keluarga saya! Keluarga saya menikmati fasilitas misalnya kayak gratis di pantai dan makanan enak disajikan di cangkang perak.
HARYANTI,Diulas: 23 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Luar biasa! Kegiatan di luar ruangan sangat luar biasa. Pemandangan kamar yang fantastis menghadap ke kolam renang dan laut. Pemandangan Laut Deluxe dilengkapi dengan balkon.
Wenqi Wendy,Diulas: 22 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Pemandangan yang fantastis dan hotel yang luar biasa dengan banyak kegiatan yang tersedia. Ingatlah untuk merencanakan perjalanan Anda dan memesan waktu aktivitas Anda sebelum perjalanan Anda.
chin yen,Diulas: 19 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Luar biasa menginap di Rasa. Untuk sesaat kami pikir kami tidak di SG! Akses langsung ke pantai luar biasa dan ada kayak gratis juga. Entah bagaimana kami merasa layanan pelanggan sedikit kurang dibandingkan dengan apa yang kami alami di kebun Shangri-la tapi saya kira mereka kewalahan oleh kerumunan akhir pekan.
Sharon,Diulas: 17 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Pesan aktivitas lebih awal untuk menghindari kekecewaan. Suka fasilitas ramah anak, misal kolam renang, pantai pribadi, toots club. Pilihan sarapan sangat bagus. Ukuran kamar sedikit lebih kecil dari Orange Grove, tetapi pemandangan balkon laut menyegarkan."
Selina,Diulas: 17 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Menginap yang luar biasa dengan anak-anak !! Gadis-gadis saya menyukai semua kegiatan anak-anak, dan sarapan memiliki banyak pilihan."
Lynn,Diulas: 14 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Kami ditingkatkan ke ruang taman keluarga dan sangat direkomendasikan untuk tinggal di sini jika Anda bersama anak-anak.
Wen Bin,Diulas: 14 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Staf yang sangat ramah. Kamar yang bagus dan bersih dengan pemandangan yang bagus. Gratis penggunaan peralatan olahraga air seperti kayak dan papan dayung. Bagus untuk kation menginap keluarga.
Phalkim,Diulas: 13 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,tempat yang indah. anak laki-laki saya yang berusia 8 dan 5 tahun sangat menikmati masa tinggalnya. berenang dan bermain di pantai. kita bisa mengalami kayak dan mendayung. staf sangat ramah dan membantu. kami pasti akan datang lagi.
Kian Meng,Diulas: 11 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Pengalaman hebat. staycation bersih dan menyenangkan. akan senang untuk mengunjungi lagi.
Yong Jun Roger,Diulas: 10 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,awesomw menginap.. keluarga ramah dan sarapan enak.. dekat kereta gantung n fort siloso
XIAO MIN,Diulas: 9 Nov 2021,5.05.0Luar Biasa,Deluxe Pool View Twin Room · 2 Dewasa · 1 Malam,Tampilkan Bahasa Asli,Menginap yang menyenangkan dan menyenangkan bersama keluarga dan anak kecil. Kami menikmati dan menantikan perjalanan kami berikutnya di sini lagi.
Poh Li,Diulas: 7 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Penawaran super bagus dipesan untuk liburan sekolah di bulan Juni! Kami memesan 2 kamar untuk 4 dari kami. Sarapannya luar biasa, diantar ke kamar dan kami dapat memesan sebanyak yang kami inginkan selama dalam transaksi yang sama. Begitu banyak kegiatan untuk saya 11 dan 13 tahun. Ada pantai pribadi dengan olahraga seperti voli pantai, tenis meja, bulu tangkis. Mereka terutama menyukai kayak olahraga air! Selalu ada perahu untuk setiap pengunjung dan keluarga. Menunggu itu baik-baik saja. Para penjaga penuh perhatian dan memastikan semua orang mendapat giliran! Kamar hotel dengan bak mandi panjang dan anak-anak bisa berendam ketika terlalu panas untuk berenang di kolam renang. Anak-anak saya telah melampaui sudut seni & taman bermain dalam ruangan yang lebih cocok untuk balita dan sekolah dasar :))"
thomas beng soon,Diulas: 7 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Pengalaman yang sangat menyenangkan dan menyenangkan untuk staycation. 2 malam dengan sarapan. Nilai untuk uang. Anak-anak suka berenang, mini toots, dan seni &amp; kerajinan."
Huishan,Diulas: 7 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Check-in sangat lambat. Harus berdiri menunggu dalam antrean panjang selama sekitar 40 menit. . . Tapi selain itu, semuanya luar biasa. Pemandangan dari kamar sangat menakjubkan dan ada banyak aktivitas yang bisa dilakukan dengan anak-anak! Seperti kolam renang dengan seluncuran, pantai dengan kayak dan aktivitas laut lainnya, dan taman bermain. Liburan yang bagus untuk keluarga!"
Jean,Diulas: 5 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Itu tinggal yang sangat menyenangkan, terutama untuk anak-anak. Kolam renang dan pantai mudah diakses, layanan adalah kedudukan tertinggi! Pemandangan dari kamar saya tak terlukiskan!"
Benjamin,Diulas: 5 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Pengalaman luar biasa, penuh dengan kegiatan keluarga yang menyenangkan, dan pantai pribadi juga memiliki akses ke berbagai olahraga air."
Pauline,Diulas: 4 Nov 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,"Kamar dengan pemandangan laut sedikit di sisi kecil, pemandangan menghadap kamar suite di bagian bawah, jadi sedikit mengorbankan privasi. Sebaliknya fasilitas sangat ramah anak. Kamar menyediakan bangku kaki kecil untuk anak-anak, fasilitas kolam renang/pantai lainnya ramah anak. Hanya saja mendapatkan makanan mungkin kurang terjangkau, mungkin perlu menyiapkan beberapa makanan ringan terutama dengan anak-anak bersama! Secara keseluruhan, staf ramah terutama selama klub seni dan kerajinan dan toots, anak-anak saya menikmati masa tinggal mereka secara menyeluruh!"
xue ling,Diulas: 3 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,anak saya yang berusia 5 tahun sangat menyukai tempat itu. akan segera kembali
Lai Kin,Diulas: 3 Nov 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Tempat yang bagus untuk keluarga dengan anak kecil. Pasti akan kembali lagi
Hui Hang,Diulas: 30 Okt 2021,4.05.0Sangat Baik,Deluxe Pool View King Room · 2 Dewasa · 2 Malam,Tampilkan Bahasa Asli,Resor yang sangat ramah keluarga dengan kegiatan gratis yang tersedia. Semuanya baik-baik saja kecuali sedikit keterlambatan saat check-in. Berhasil check-in sekitar jam 4.15 sore karena mereka sangat sibuk. Secara keseluruhan pengalaman yang baik dan akan mengunjungi lagi
Huie Tieng,Diulas: 29 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Sangat dianjurkan. Sangat ramah anak-anak dengan banyak kegiatan anak-anak. Anak-anak sangat menikmati diri mereka sendiri.
Nelly,Diulas: 29 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,tempat yang indah. fasilitas yang bagus. anak-anak menikmati tinggal.
Mahadi,Diulas: 29 Okt 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,Lokasi dan layanan luar biasa Sedikit kecewa dengan kamar Lebih kecil dan tidak ada bak mandi dibandingkan dengan Shangri La Orchard Tempat yang bagus untuk melakukan kegiatan keluarga bersama Kereta gantung Siloso terdekat Memiliki kolam renang dalam ruangan dan taman bermain
Mahadi,Diulas: 29 Okt 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,"Lokasi yang sangat baik Layanan tip top Saya akan memberikan 5 bintang jika bukan karena kamar Kamarnya sedikit mengecewakan Sedikit lebih kecil dari yang kami kunjungi di Orchard Tidak ada bak mandi juga Tetangga agak berisik dan gaduh Meledakkan musik mereka di speaker sampai sekitar jam 11 malam Kalau tidak panorama yang bagus lihat Neaby adalah pantai Siloso di mana ada aktivitas kayak gratis Sarapan di Silver Shell Cafe memiliki banyak variasi dan hidangan gurih Ada juga taman bermain mini untuk anak-anak Saya akan menyarankan bahwa semua amnesti perlu dipesan terlebih dahulu karena cenderung seperti itu. terjual habis Terdekat adalah 7-11, layanan trem frer dan naik kereta gantung $3 untuk penduduk setempat Saya akan merekomendasikan Shangri la untuk keluarga dengan anak kecil"
Muhammad Ridhuan,Diulas: 28 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Membawa putri saya yang berusia 2 tahun. Dia bersenang-senang. Semuanya untuk anak berusia 2 tahun ada di resor. Kami tidak perlu melakukan perjalanan keluar dari resor yang sangat nyaman. Pasti akan mencoba datang lagi nanti.
on ying fion,Diulas: 27 Okt 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,"check-in tertunda dan kami hanya berhasil check-in pukul 320 sore. Ruangan itu ok, ukuran tidak besar karena kami memilih tempat tidur single untuk anak-anak. penyebaran sarapan dan aktivitas pantainya bagus, anak-anak kami sangat menikmatinya. check out lagi memiliki kerumunan yang panjang, saya telah melakukan check in kilat tetapi sampai saat ini tidak ada konfirmasi dari mereka tentang penarikan deposit saya."
,Diulas: 25 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Saya sangat menikmati paket dengan sarapan! Ada banyak kegiatan menyenangkan seperti kayak, bulu tangkis, bola voli, dan papan dayung. Pemandangan dari ruang panorama sangat menakjubkan! Staf yang sangat akomodatif. Saya juga menikmati restoran terdekat, Trapizza! Saya memesan pizza seafood dan itu sangat lezat!"
KIRAN KUMAR,Diulas: 24 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Pemandangan luar biasa dari kamar dan resor yang sangat santai. Pemesanan mudah dari Klook.
KIRAN KUMAR,Diulas: 24 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Pemandangan indah dan resor yang sangat santai. Pemesanan sangat mudah dari Klook.
Imran Hamzah,Diulas: 22 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Dari check-in dengan manajer tugas hingga akhir saat check-out, layanannya kelas satu. layanan restoran juga sangat baik saat sarapan prasmanan. Saya menghargai sikap dari hotel yang memberi kami kue gratis untuk perayaan ulang tahun kami. Menginap yang menyenangkan."
Mardiana,Diulas: 21 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"saya pasti akan pergi ke sini lagi! percaya padaku.! suasananya, kolam renangnya, suasananya berasa lagi liburan! surat pra reservasi berguna bagi saya! terima kasih Klook dan Shang ri la. Pasti akan melihat saya lagi di masa depan!"
Jessica,Diulas: 21 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Layanan hebat oleh staf hotel yang mengakomodasi permintaan saya untuk kamar yang lebih dekat ke lobi. Saya belum sepenuhnya divaksinasi dan sarapan disajikan di kamar kami. Anak-anak kami menyukai segala sesuatu tentang itu - kamar, balkon, bak mandi, sarapan, kolam renang, pantai dll dan kami bahkan berkayak dengan 4 tahun kami. Satu-satunya yang disayangkan adalah klub mini toots sudah penuh dipesan selama kami tinggal 3 hari 2 hari dan bahkan kami berada di daftar tunggu, kami tidak pernah mendapat kesempatan untuk bermain di dalam. Namun demikian, kami berharap untuk kembali lagi!"
Wei Lin,Diulas: 19 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Kami bersenang-senang menginap di Rasa Sentosa. Waktu kolam renang menyenangkan, makanan enak, dan kegiatan anak-anak gratis membantu membuat anak-anak tetap sibuk. Terima kasih telah membantu mendekorasi kamar kami dan kue mini untuk ulang tahun gadis kecil kami."
LIHUA,Diulas: 17 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,tempat yang sempurna untuk keluarga. sarapan yang enak. layanan pelanggan yang sangat baik. kamar dengan pemandangan laut di lantai atas jika Anda menyukai pemandangan yang bagus. dapat tinggal di dalam hotel selama 2 malam kami menginap karena hotel ini memiliki banyak fasilitas untuk ditawarkan
Qiumei,Diulas: 17 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Kami memiliki staycation 3D2N yang menyenangkan di sini. Check-in menunggu 15 menit dan kami berhasil check-in lebih awal pada jam 2 siang. Pemesanan aktivitas mudah dengan tautan yang dikirim 5 hari sebelum check-in. Meskipun aktivitas seni dan kerajinan selalu terjual habis dengan cepat, Anda dapat mencoba masuk pada waktu slot pilihan Anda karena akan ada orang yang tidak datang slot mereka. Untuk keluarga kami yang terdiri dari empat orang, kami harus membagi menjadi 2 meja untuk sarapan, tetapi itu tidak menjadi masalah karena kami ditempatkan cukup dekat. Fasilitas dan aktivitasnya lebih dari cukup untuk membuat kami sibuk selama menginap. Ada juga bus antar-jemput untuk membawa kami ke Vivocity untuk makan dan tidak ada masalah dengan memesan pengiriman makanan. Kami juga berhasil mendapatkan checkout terlambat pada jam 1 siang. Untuk harga yang kami bayar, itu pasti sepadan dan usia 6 tahun saya benar-benar menikmati masa tinggalnya dan sedih untuk pergi."
Sean,Diulas: 17 Okt 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,"Pengalaman menginap yang menyenangkan, kamar yang terawat dengan baik, dan suasana dingin di sekitar. Adalah istirahat yang menyenangkan dari hiruk pikuk kehidupan kota"
sherilyn,Diulas: 16 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Ini adalah resor keluarga dengan banyak anak. Tetapi Anda masih dapat menemukan tempat yang tenang untuk bersantai dan minum. Sangat menyukai pengalaman depan pantai dan olahraga air. Hotel itu sendiri cukup tanggal. Bukan tempat tidur paling mewah tapi masih bisa diterima. Pantai benar-benar cocok untuk sehari-hari
Lay Yong,Diulas: 12 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,resor ramah keluarga - banyak kegiatan untuk anak-anak dan saya sangat menyukai kolam renang! sarapan juga memiliki pilihan yang bagus
Michelle,Diulas: 12 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Pengalaman menginap yang sangat menyenangkan dan fasilitasnya luar biasa. Ada olahraga air gratis termasuk kayak, berdiri dayung dan perahu dayung serta kegiatan lain di pantai"
Jun Rong,Diulas: 11 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Total 3 kamar yang kami pesan, pemeriksaannya cepat karena meja depan memungkinkan kami untuk check-in bersama. Sarapannya enak dan anak-anak saya suka kolam renangnya. Tapi 1 ketidaksukaan kecil adalah bantalnya terlalu lembut harus menumpuk 3 bantal bersama-sama."
,Diulas: 10 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Pengalaman luar biasa Proses check in memakan waktu sekitar 20 menit Tidak ada makanan bersertifikat halal
hui ting,Diulas: 9 Okt 2021,4.05.0Sangat Baik,,Tampilkan Bahasa Asli,Gd.. akan datang lagi…. anak-anak saya suka tempat ini. Jempolan
Sew Cheng,Diulas: 9 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,"Kami bersenang-senang menghabiskan waktu di pantai dan kolam renang. Staf yang ramah dan check-in lancar, pengalaman bagus. Poin bonus adalah pengalaman minum teh yang luar biasa yang disampaikan oleh manajer hubungan Shangri-La - Madeline. Layanan yang luar biasa dan terima kasih! Pengalaman menginap yang luar biasa!"
Siti Roslin,Diulas: 8 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Proses check in agak terlalu lambat tapi tidak apa-apa karena hotel ini sepadan! hanya ingat untuk memesan semua aktivitas Anda sebelumnya! suka seluruh pengalaman saya di sini !!!
Michelle,Diulas: 8 Okt 2021,5.05.0Luar Biasa,,Tampilkan Bahasa Asli,Ini adalah tempat yang ramah keluarga untuk staycay. Gadis-gadis saya bersenang-senang! Suka kolam renang dan akses mudah ke pantai! Terimakasih untuk semuanya! :)
